bsr,limiting_factor,n,mean_r,median_r,geo_mean_r,sd_r,var_r,iqr_r,min_r,max_r,range_r,flag_spread,flag_low_n,any_flag,lf_condition_score_raw_1_5,lf_condition_score,condition_transformation
UGR8,Altered Flow Timing,3,3.333333333,4,2.714417617,2.081665999,4.333333333,2,1,5,4,TRUE,FALSE,TRUE,2.71,0.48475,Raw suggested score mapped linearly from 1-5 to 0.10-1.00
UGR8,Summer Water Temperature,3,3.333333333,4,2.714417617,2.081665999,4.333333333,2,1,5,4,TRUE,FALSE,TRUE,2.71,0.48475,Raw suggested score mapped linearly from 1-5 to 0.10-1.00
UGR8,Winter Water Temperature,3,3.666666667,4,3.634241186,0.577350269,0.333333333,0.5,3,4,1,FALSE,FALSE,FALSE,3.63,0.69175,Raw suggested score mapped linearly from 1-5 to 0.10-1.00
UGR8,Water Quality,3,4.333333333,4,4.30886938,0.577350269,0.333333333,0.5,4,5,1,FALSE,FALSE,FALSE,4.31,0.84475,Raw suggested score mapped linearly from 1-5 to 0.10-1.00
UGR9,Riparian Condition,5,3.8,4,3.727919273,0.836660027,0.7,1,3,5,2,FALSE,FALSE,FALSE,3.73,0.71425,Raw suggested score mapped linearly from 1-5 to 0.10-1.00
UGR9,Floodplain Condition,5,3.6,4,3.482202253,0.894427191,0.8,0,2,4,2,FALSE,FALSE,FALSE,3.48,0.658,Raw suggested score mapped linearly from 1-5 to 0.10-1.00
UGR9,Side Channel and Wetland Habitat,5,4.4,5,4.317359884,0.894427191,0.8,1,3,5,2,FALSE,FALSE,FALSE,4.32,0.847,Raw suggested score mapped linearly from 1-5 to 0.10-1.00
UGR9,Channel and Habitat Structure,5,4.6,5,4.573050519,0.547722558,0.3,1,4,5,1,FALSE,FALSE,FALSE,4.57,0.90325,Raw suggested score mapped linearly from 1-5 to 0.10-1.00
UGR9,Decreased Sediment Quantity,5,3.2,3,2.8252345,1.483239697,2.2,1,1,5,4,FALSE,FALSE,FALSE,2.83,0.51175,Raw suggested score mapped linearly from 1-5 to 0.10-1.00
UGR9,Increased Sediment Quantity,5,2.8,3,2.701920077,0.836660027,0.7,1,2,4,2,FALSE,FALSE,FALSE,2.7,0.4825,Raw suggested score mapped linearly from 1-5 to 0.10-1.00
UGR9,Anthropogenic Barriers,3,3,3,2.884499141,1,1,1,2,4,2,FALSE,FALSE,FALSE,2.88,0.523,Raw suggested score mapped linearly from 1-5 to 0.10-1.00
UGR9,Predation,3,3,3,2.884499141,1,1,1,2,4,2,FALSE,FALSE,FALSE,2.88,0.523,Raw suggested score mapped linearly from 1-5 to 0.10-1.00
UGR9,Altered Primary Productivity,3,3.333333333,4,3.174802104,1.154700538,1.333333333,1,2,4,2,FALSE,FALSE,FALSE,3.17,0.58825,Raw suggested score mapped linearly from 1-5 to 0.10-1.00
UGR9,Non-Native Species Interactions and Competition,3,4.333333333,5,4.217163327,1.154700538,1.333333333,1,3,5,2,FALSE,FALSE,FALSE,4.22,0.8245,Raw suggested score mapped linearly from 1-5 to 0.10-1.00
UGR9,Decreased Water Quantity,3,3.333333333,3,3.107232506,1.527525232,2.333333333,1.5,2,5,3,FALSE,FALSE,FALSE,3.11,0.57475,Raw suggested score mapped linearly from 1-5 to 0.10-1.00
UGR9,Altered Flow Timing,3,3.666666667,4,3.419951893,1.527525232,2.333333333,1.5,2,5,3,FALSE,FALSE,FALSE,3.42,0.6445,Raw suggested score mapped linearly from 1-5 to 0.10-1.00
UGR9,Summer Water Temperature,3,4,5,3.684031499,1.732050808,3,1.5,2,5,3,FALSE,FALSE,FALSE,3.68,0.703,Raw suggested score mapped linearly from 1-5 to 0.10-1.00
UGR9,Winter Water Temperature,3,2.666666667,2,2.5198421,1.154700538,1.333333333,1,2,4,2,FALSE,FALSE,FALSE,2.52,0.442,Raw suggested score mapped linearly from 1-5 to 0.10-1.00
UGR9,Water Quality,3,3.666666667,4,3.419951893,1.527525232,2.333333333,1.5,2,5,3,FALSE,FALSE,FALSE,3.42,0.6445,Raw suggested score mapped linearly from 1-5 to 0.10-1.00
